row,title,doi,status,detail
496,Network motifs and their origins,https://doi.org/10.1371/journal.pcbi.1006749,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1371_journal.pcbi.1006749.pdf
497,Network Motifs: Simple Building Blocks of Complex Networks,https://doi.org/10.1126/science.298.5594.824,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1126_science.298.5594.824.txt
498,Network motifs: theory and experimental approaches,https://doi.org/10.1038/nrg2102,no_content_found,DOI resolves but no OA PDF or abstract was found
499,Network Statistics of the Whole-Brain Connectome of Drosophila,https://doi.org/10.1101/2023.07.29.551086,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1101_2023.07.29.551086.txt
500,Network topologies that can achieve dual function of adaptation and noise attenuation,https://doi.org/10.1016/j.cels.2019.08.006,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cels.2019.08.006.txt
501,Network-Based Combinatorial CRISPR-Cas9 Screens Identify Synergistic Modules in Human Cells.,https://doi.org/10.1021/acssynbio.8b00237,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1021_acssynbio.8b00237.txt
502,Network-based drug repurposing for novel coronavirus 2019-nCoV/SARS-CoV-2,https://doi.org/10.1038/s41421-020-0153-3,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41421-020-0153-3.pdf
503,Network-based technologies for early drug discovery.,https://doi.org/10.1016/j.drudis.2017.12.001,no_content_found,DOI resolves but no OA PDF or abstract was found
504,Network-level macroscale structural connectivity predicts propagation of transcranial magnetic stimulation,https://doi.org/10.1016/j.neuroimage.2020.117698,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.neuroimage.2020.117698.txt
505,Networked Buffering: A Basic Mechanism for Distributed Robustness in Complex Adaptive Systems,https://doi.org/10.1186/1742-4682-7-20,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_1742-4682-7-20.pdf
506,Networks as tools for defining emergent properties of microbiomes and their stability,https://doi.org/10.1186/s40168-024-01868-z,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_s40168-024-01868-z.pdf
507,Networks beyond pairwise interactions: structure and dynamics,https://doi.org/10.1016/j.physrep.2020.05.004,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.physrep.2020.05.004.txt
508,Neural Modularity Helps Organisms Evolve to Learn New Skills without Forgetting Old Skills,https://doi.org/10.1371/journal.pcbi.1004128,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1371_journal.pcbi.1004128.pdf
509,Neurofibromin is an Estrogen Receptor-α Transcriptional Co-repressor in Breast Cancer,https://doi.org/10.1016/j.ccell.2020.02.003,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.ccell.2020.02.003.txt
510,Neuronal circuits in barrel cortex for whisker sensory perception.,https://doi.org/10.1152/physrev.00019.2019,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1152_physrev.00019.2019.txt
511,"New data and collaborations at the Saccharomyces Genome Database: updated reference genome, alleles, and the Alliance of Genome Resources",https://doi.org/10.1093/genetics/iyab224,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_genetics_iyab224.txt
512,New Insights into CDK Regulators: Novel Opportunities for Cancer Therapy.,https://doi.org/10.1016/j.tcb.2021.01.010,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.tcb.2021.01.010.txt
513,New insights on human essential genes based on integrated analysis and the construction of the HEGIAP web-based platform,https://doi.org/10.1093/bib/bbz072,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_bib_bbz072.txt
514,NLR network mediates immunity to diverse plant pathogens,https://doi.org/10.1073/pnas.1702041114,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1073_pnas.1702041114.pdf
515,Nonlinear delay differential equations and their application to modeling biological network motifs,https://doi.org/10.1038/s41467-021-21700-8,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41467-021-21700-8.pdf
516,NRF2 activates a partial epithelial-mesenchymal transition and is maximally present in a hybrid epithelial/mesenchymal phenotype,https://doi.org/10.1093/intbio/zyz021,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_intbio_zyz021.txt
517,Nucleoporin 153 links nuclear pore complex to chromatin architecture by mediating CTCF and cohesin binding,https://doi.org/10.1038/s41467-020-16394-3,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41467-020-16394-3.pdf
518,Obstructions to Compositionality,https://doi.org/10.4204/EPTCS.397.14,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.4204_EPTCS.397.14.pdf
519,On the Clinical Pharmacology of Reactive Oxygen Species,https://doi.org/10.1124/pr.120.019422,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1124_pr.120.019422.txt
520,On the molecular mechanisms regulating animal cell size homeostasis,https://doi.org/10.1016/j.tig.2020.01.011,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.tig.2020.01.011.txt
521,OnTAD: hierarchical domain structure reveals the divergence of activity among TADs and boundaries,https://doi.org/10.1186/s13059-019-1893-y,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_s13059-019-1893-y.pdf
522,Ontogenetic changes in the phenotypic integration and modularity of leaf functional traits,https://doi.org/10.1111/1365-2435.12971,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1111_1365-2435.12971.txt
523,Operating principles of tristable circuits regulating cellular differentiation,https://doi.org/10.1088/1478-3975/aa6f90,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1088_1478-3975_aa6f90.txt
524,Optimal Regulatory Circuit Topologies for Fold-Change Detection.,https://doi.org/10.1016/j.cels.2016.12.009,no_content_found,DOI resolves but no OA PDF or abstract was found
525,Organelle crosstalk in the kidney.,https://doi.org/10.1016/j.kint.2018.11.035,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.kint.2018.11.035.txt
526,"Ornithine Aminotransferase, an Important Glutamate-Metabolizing Enzyme at the Crossroads of Multiple Metabolic Pathways",https://doi.org/10.3390/biology6010018,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.3390_biology6010018.txt
527,PaintOmics 4: new tools for the integrative analysis of multi-omics datasets supported by multiple pathway databases,https://doi.org/10.1093/nar/gkac352,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_nar_gkac352.txt
528,Panorama of ancient metazoan macromolecular complexes,https://doi.org/10.1038/nature14877,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1038_nature14877.txt
529,Paralog knockout profiling identifies DUSP4 and DUSP6 as a digenic dependence in MAPK pathway-driven cancers,https://doi.org/10.1038/s41588-021-00967-z,no_content_found,DOI resolves but no OA PDF or abstract was found
530,Pathway Analysis: State of the Art,https://doi.org/10.3389/fphys.2015.00383,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.3389_fphys.2015.00383.pdf
531,Pathway-based discovery of genetic interactions in breast cancer,https://doi.org/10.1371/journal.pgen.1006973,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1371_journal.pgen.1006973.pdf
532,Pattern recognition in the nucleation kinetics of non-equilibrium self-assembly,https://doi.org/10.1038/s41586-023-06890-z,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41586-023-06890-z.pdf
533,Pattern recognition of daily activity patterns using human mobility motifs and sequence analysis,https://doi.org/10.1016/J.TRC.2020.102796,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_J.TRC.2020.102796.txt
534,Patterns and mechanisms of diminishing returns from beneficial mutations,https://doi.org/10.1101/467944,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1101_467944.pdf
535,PD-1/PD-L1 checkpoint blockade harnesses monocyte-derived macrophages to combat cognitive impairment in a tauopathy mouse model,https://doi.org/10.1038/s41467-019-08352-5,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41467-019-08352-5.pdf
536,Perspectives on defining cell types in the brain,https://doi.org/10.1016/j.conb.2018.11.007,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.conb.2018.11.007.txt
537,Perturb-seq: Dissecting molecular circuits with scalable single cell RNA profiling of pooled genetic screens,https://doi.org/10.1016/j.cell.2016.11.038,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cell.2016.11.038.txt
538,"Phylogenetic conservatism in skulls and evolutionary lability in limbs – morphological evolution across an ancient frog radiation is shaped by diet, locomotion and burrowing",https://doi.org/10.1186/s12862-017-0993-0,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_s12862-017-0993-0.pdf
539,Phylogenomic analysis of gene co‐expression networks reveals the evolution of functional modules,https://doi.org/10.1111/tpj.13502,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1111_tpj.13502.txt
540,Plant developmental stage drives the differentiation in ecological role of the maize microbiome,https://doi.org/10.1186/s40168-021-01118-6,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_s40168-021-01118-6.pdf
541,Positive Feedback Keeps Duration of Mitosis Temporally Insulated from Upstream Cell-Cycle Events,https://doi.org/10.1016/j.molcel.2016.09.018,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.molcel.2016.09.018.txt
542,Possible cooption of a VEGF-driven tubulogenesis program for biomineralization in echinoderms,https://doi.org/10.1073/pnas.1902126116,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1073_pnas.1902126116.txt
543,Potassium channel gain of function in epilepsy: an unresolved paradox,https://doi.org/10.1177/1073858418763752,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1177_1073858418763752.txt
544,Precise Editing at DNA Replication Forks Enables Multiplex Genome Engineering in Eukaryotes,https://doi.org/10.1016/j.cell.2017.10.034,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cell.2017.10.034.txt
545,Predicting Citation Count of Scientists as a Link Prediction Problem,https://doi.org/10.1109/TCYB.2019.2900495,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1109_TCYB.2019.2900495.txt
546,Predicting future learning from baseline network architecture,https://doi.org/10.1016/j.neuroimage.2018.01.037,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.neuroimage.2018.01.037.txt
547,Predicting multicellular function through multi-layer tissue networks,https://doi.org/10.1093/bioinformatics/btx252,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_bioinformatics_btx252.txt
548,Predicting Perturbation Patterns from the Topology of Biological Networks,https://doi.org/10.1073/pnas.1720589115,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1073_pnas.1720589115.txt
549,Principles and Applications of Nucleic Acid Strand Displacement Reactions.,https://doi.org/10.1021/acs.chemrev.8b00580,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1021_acs.chemrev.8b00580.txt
550,Principles of dynamical modularity in biological regulatory networks,https://doi.org/10.1038/srep21957,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_srep21957.pdf
551,Principles of dynamical modularity in biological regulatory networks,https://doi.org/10.1038/srep21957,paper_downloaded,already present
552,Probing Single Molecule Binding and Free Energy Profile with Plasmonic Imaging of Nanoparticles.,https://doi.org/10.1021/jacs.9b08405,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1021_jacs.9b08405.txt
553,Programming Escherichia coli to function as a digital display,https://doi.org/10.15252/msb.20199401,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.15252_msb.20199401.txt
554,Protein complex scaffolding predicted as a prevalent function of long non-coding RNAs,https://doi.org/10.1093/nar/gkx1169,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_nar_gkx1169.txt
555,Protein complexes in cells by AI‐assisted structural proteomics,https://doi.org/10.15252/msb.202311544,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.15252_msb.202311544.txt
556,Protein interaction landscapes revealed by advanced in vivo cross-linking–mass spectrometry,https://doi.org/10.1073/pnas.2023360118,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1073_pnas.2023360118.txt
557,Proteogenomic characterization of small cell lung cancer identifies biological insights and subtype-specific therapeutic strategies.,https://doi.org/10.1016/j.cell.2023.12.004,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cell.2023.12.004.txt
